household_key,total_baskets,unique_products,total_items,total_spend,avg_transaction_value,day_span,active_weeks,total_retail_discount,total_coupon_discount,total_coupon_match_discount,unique_stores_visited,top_department,top_dept_spend,campaigns_participated,coupons_redeemed,basket_frequency,AGE_DESC,MARITAL_STATUS_CODE,INCOME_DESC,HOMEOWNER_DESC,HH_COMP_DESC,HOUSEHOLD_SIZE_DESC,KID_CATEGORY_DESC
697,62,644,130076,2823.59,2.9597379454926624,638,46,-324.39,-2.0,-0.7,12,GROCERY,1254.5,4,0,0.09717868338557993,,,,,,,
698,127,432,17596,1204.49,2.2223062730627308,704,59,-175.84,-2.0,-1.0,17,GROCERY,585.44,3,0,0.18039772727272727,,,,,,,
699,150,1152,783402,10353.0,4.31375,646,78,-1217.45,-19.99,-2.0,9,GROCERY,4903.87,7,1,0.23219814241486067,45-54,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
700,39,488,15362,2981.04,3.717007481296758,691,29,-563.83,-2.94,-0.25,2,GROCERY,1421.3700000000001,2,0,0.056439942112879886,,,,,,,
701,39,479,837,2593.56,3.8196759941089837,599,31,-342.08,-3.05,0.0,1,GROCERY,1283.2,0,0,0.0651085141903172,,,,,,,
702,276,889,409496,8205.68,3.4492139554434638,631,88,-1469.98,-12.370000000000001,-1.75,3,GROCERY,4279.54,5,4,0.43740095087163233,,,,,,,
703,219,1020,1007809,9475.69,4.230218750000001,637,83,-1081.86,-4.8,-0.45,8,GROCERY,4446.4800000000005,9,5,0.34379905808477235,,,,,,,
704,9,32,3745,76.53,2.3190909090909093,411,7,-18.13,0.0,0.0,3,GROCERY,41.59,0,0,0.021897810218978103,,,,,,,
705,93,274,678,1385.93,2.8575876288659794,617,69,-271.32,-4.99,0.0,1,GROCERY,653.47,3,0,0.1507293354943274,,,,,,,
706,133,954,186998,4024.6,3.171473601260835,691,75,-755.54,-4.25,-1.9,8,GROCERY,1969.06,7,0,0.19247467438494936,45-54,B,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
707,498,1877,1640193,19194.420000000002,4.453461716937356,608,86,-2179.34,-14.6,-1.15,6,GROCERY,8670.88,9,0,0.819078947368421,25-34,A,100-124K,Homeowner,2 Adults Kids,5+,3+
708,68,617,1248,2828.06,3.077323177366703,690,55,-416.38,0.0,0.0,3,GROCERY,1482.3600000000001,4,0,0.09855072463768116,35-44,A,100-124K,Homeowner,2 Adults Kids,4,2
709,156,1235,3011,5536.4,2.4716071428571427,660,76,-1535.59,-15.35,-0.45,3,GROCERY,2201.02,8,1,0.23636363636363636,,,,,,,
710,229,944,84101,3724.48,2.404441575209813,686,93,-681.95,-29.71,-7.4,6,GROCERY,2217.01,8,0,0.3338192419825073,,,,,,,
711,36,99,9680,429.79,3.5815833333333336,679,25,-67.91,0.0,0.0,2,GROCERY,235.33,0,0,0.053019145802650956,,,,,,,
712,256,1249,161442,11711.02,3.297949873275134,675,96,-1845.22,-90.1,-12.85,6,GROCERY,6519.47,11,10,0.37925925925925924,65+,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
713,24,129,18830,540.9,3.4896774193548388,594,20,-135.16,-2.5,0.0,8,GROCERY,350.07,0,0,0.04040404040404041,,,,,,,
714,294,633,2504,4117.34,2.7819864864864865,659,92,-1409.8,-38.85,-1.75,4,GROCERY,2578.46,5,0,0.44613050075872535,55-64,U,15-24K,Unknown,2 Adults Kids,3,1
715,178,842,30501,3712.14,2.525265306122449,668,76,-1150.44,-33.13,-5.05,7,GROCERY,1564.82,3,1,0.26646706586826346,55-64,A,15-24K,Homeowner,2 Adults No Kids,2,None/Unknown
716,81,318,19133,1290.68,2.8429074889867842,631,55,-545.09,-33.14,-7.0,8,GROCERY,501.0,1,2,0.12836767036450078,45-54,A,75-99K,Homeowner,2 Adults Kids,5+,3+
717,51,125,46013,616.72,4.224109589041096,594,32,-56.44,0.0,0.0,9,GROCERY,279.99,0,0,0.08585858585858586,,,,,,,
718,599,2844,869732,19299.86,2.81708655670705,706,102,-3790.4900000000002,-340.9,-74.18,7,GROCERY,10055.44,15,5,0.8484419263456091,45-54,A,25-34K,Homeowner,2 Adults Kids,5+,3+
719,34,271,591,1098.51,2.210281690140845,683,30,-298.89,-1.77,-0.5,4,GROCERY,836.43,0,0,0.04978038067349927,,,,,,,
720,86,146,408,1678.8,5.056626506024096,659,69,-109.08,0.0,0.0,2,GROCERY,1021.23,2,0,0.13050075872534142,,,,,,,
721,46,139,10270,553.57,3.0249726775956285,592,29,-49.839999999999996,0.0,0.0,3,GROCERY,391.99,0,0,0.0777027027027027,,,,,,,
722,136,1069,157887,6437.62,3.183788328387735,606,75,-1195.41,-55.6,-5.95,8,GROCERY,3165.05,5,0,0.22442244224422442,35-44,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
723,23,281,571,1230.83,2.7721396396396396,628,22,-254.41,-9.05,-5.45,4,GROCERY,809.12,0,0,0.03662420382165605,,,,,,,
724,26,120,12890,639.3,3.4187165775401067,585,22,-62.5,0.0,0.0,4,GROCERY,256.22,0,0,0.044444444444444446,,,,,,,
725,133,815,3299,4828.58,1.9846198109330044,623,75,-1599.53,-8.0,-0.5,2,GROCERY,3392.2,6,5,0.21348314606741572,45-54,U,25-34K,Unknown,Single Female,1,None/Unknown
726,71,642,16286,2220.15,2.646185935637664,639,46,-506.35,-10.5,-0.5,11,GROCERY,1288.16,4,0,0.1111111111111111,,,,,,,
727,118,765,2281,4923.13,2.998252131546894,647,62,-950.35,-6.5,0.0,10,GROCERY,3096.87,3,0,0.18238021638330756,,,,,,,
728,475,1162,821520,10732.91,3.8845132102786826,664,90,-1551.7,-8.87,-1.35,9,GROCERY,4924.45,5,0,0.7153614457831325,,,,,,,
729,32,294,463,1159.32,3.247394957983193,648,27,-230.79,0.0,0.0,2,GROCERY,506.67,1,0,0.04938271604938271,,,,,,,
730,92,158,467,1111.69,3.368757575757576,687,71,-183.96,-1.5,0.0,4,GROCERY,798.96,1,0,0.1339155749636099,,,,,,,
731,233,680,199652,3151.31,3.4402947598253273,617,68,-620.3,-17.99,-0.9,10,GROCERY,1182.69,4,0,0.37763371150729336,45-54,U,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown
732,104,735,114254,3967.82,2.6381781914893616,591,60,-1221.83,-16.7,-4.3,6,GROCERY,2656.88,8,0,0.17597292724196278,55-64,A,75-99K,Homeowner,2 Adults Kids,4,2
733,76,409,1717,2678.56,2.673213572854291,615,59,-551.71,-41.32,0.0,2,GROCERY,1799.34,2,0,0.12357723577235773,45-54,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown
734,76,243,36724,1319.76,4.073333333333333,672,50,-229.60999999999999,0.0,0.0,5,GROCERY,514.37,1,0,0.1130952380952381,,,,,,,
735,92,281,536,1062.25,2.6035539215686274,630,44,-119.04,-6.0,0.0,8,GROCERY,462.55,0,0,0.14603174603174604,,,,,,,
736,60,635,1237,3061.62,3.1241020408163265,679,42,-384.93,-5.0,0.0,4,GROCERY,1798.02,0,0,0.08836524300441827,,,,,,,
737,52,420,12699,1593.51,3.0703468208092484,624,45,-280.07,0.0,0.0,5,GROCERY,606.49,1,0,0.08333333333333333,,,,,,,
738,101,649,2318,2593.12,2.6705664263645725,610,45,-527.65,-1.0,0.0,4,GROCERY,1659.48,5,0,0.16557377049180327,,,,,,,
739,6,61,69,160.06,2.5406349206349206,198,5,-38.410000000000004,-1.0,0.0,5,GROCERY,129.58,0,0,0.030303030303030304,,,,,,,
740,113,1164,3408,6644.85,2.789609571788413,599,71,-1256.14,-2.75,-1.25,5,GROCERY,3351.16,6,2,0.18864774624373956,45-54,A,175-199K,Homeowner,Single Female,2,None/Unknown
741,88,681,55633,3414.6,2.913481228668942,624,57,-673.0600000000001,-1.5,-0.5,3,GROCERY,1348.1,2,0,0.14102564102564102,65+,U,50-74K,Homeowner,2 Adults Kids,3,1
742,328,913,56595,3950.96,1.6380431177446102,630,87,-584.46,-47.27,-6.0,8,GROCERY,2855.66,9,0,0.5206349206349207,35-44,A,15-24K,Renter,1 Adult Kids,4,2
743,71,443,19076,1988.97,2.5965665796344646,585,48,-385.88,-4.0,0.0,7,GROCERY,1110.09,2,0,0.12136752136752137,,,,,,,
744,158,1080,271809,4730.31,2.880822168087698,704,72,-1091.79,-101.54,-38.7,7,GROCERY,1990.01,7,0,0.22443181818181818,,,,,,,
745,180,1203,3423,6713.51,2.503173005219985,647,93,-833.71,-4.15,-0.65,2,GROCERY,4021.27,9,2,0.2782071097372488,,,,,,,
746,39,101,45754,569.05,4.822457627118644,483,24,-37.8,0.0,0.0,5,GROCERY,200.05,0,0,0.08074534161490683,,,,,,,
747,136,335,689,1166.73,2.4357620041753654,592,68,-303.37,-2.59,0.0,6,GROCERY,623.52,3,0,0.22972972972972974,,,,,,,
748,84,661,8756,2709.18,2.717331995987964,640,39,-729.99,-3.79,0.0,14,GROCERY,1643.99,3,0,0.13125,45-54,B,Under 15K,Homeowner,2 Adults Kids,3,1
749,77,271,13216,1066.62,2.792198952879581,619,44,-238.67,0.0,0.0,11,GROCERY,568.5,3,0,0.12439418416801293,,,,,,,
750,49,224,415,598.62,1.7201724137931034,623,28,-132.56,0.0,0.0,4,GROCERY,409.44,0,0,0.07865168539325842,,,,,,,
751,27,179,258,521.04,2.315733333333333,625,16,-108.36,0.0,0.0,2,GROCERY,354.53,0,0,0.0432,,,,,,,
752,106,750,310934,3792.56,3.6257743785850858,651,61,-578.76,0.0,0.0,10,GROCERY,1449.66,3,0,0.16282642089093702,35-44,A,75-99K,Renter,Single Female,2,None/Unknown
753,50,575,1021,2177.13,3.0969132290184924,678,37,-589.31,-5.99,0.0,6,GROCERY,1368.65,0,0,0.07374631268436578,45-54,A,75-99K,Homeowner,2 Adults Kids,4,2
754,32,224,704,1535.13,3.381343612334802,587,31,-99.3,-1.9,-0.4,3,GROCERY,821.16,4,0,0.054514480408858604,,,,,,,
755,307,675,3141769,10617.05,9.224196350999131,673,91,-528.27,-32.99,-1.35,10,KIOSK-GAS,7649.09,7,12,0.4561664190193165,35-44,U,50-74K,Homeowner,Unknown,1,None/Unknown
756,24,259,11086,690.42,2.5383088235294116,586,18,-150.94,-1.0,0.0,8,GROCERY,465.46,0,0,0.040955631399317405,,,,,,,
757,40,464,42478,2023.3700000000001,3.1813993710691824,553,34,-312.15,-9.2,-1.3,1,GROCERY,1066.96,1,0,0.07233273056057866,,,,,,,
758,17,96,9116,344.92,3.4150495049504954,584,15,-51.57,0.0,0.0,9,GROCERY,216.04,0,0,0.02910958904109589,,,,,,,
759,41,258,406,1274.09,3.4249731182795697,677,32,-75.16,0.0,0.0,8,GROCERY,743.4300000000001,1,0,0.060561299852289516,,,,,,,
760,70,238,6308,1872.52,4.061865509761388,513,51,-216.23,-10.0,0.0,3,GROCERY,918.79,3,0,0.1364522417153996,,,,,,,
761,178,1314,337821,9036.01,3.777596153846154,622,76,-1686.45,-108.55,-8.05,9,GROCERY,4719.31,6,11,0.2861736334405145,25-34,A,125-149K,Homeowner,1 Adult Kids,5+,3+
762,886,1674,349858,8982.79,3.2475741142443963,625,88,-1118.37,-1.55,-0.45,9,GROCERY,3183.65,11,0,1.4176,35-44,A,125-149K,Renter,Single Female,2,None/Unknown
763,40,565,4994,2815.58,2.7256340755082284,548,33,-490.6,-3.8,-0.7,5,GROCERY,2031.1,2,0,0.072992700729927,,,,,,,
764,112,771,169505,3196.78,2.938216911764706,585,47,-868.54,-26.78,-5.75,5,GROCERY,1223.28,1,3,0.19145299145299147,35-44,A,50-74K,Homeowner,2 Adults Kids,5+,3+
765,30,338,127673,1586.58,3.589547511312217,624,24,-242.05,-12.95,-5.15,2,GROCERY,801.63,0,0,0.04807692307692308,,,,,,,
766,122,1376,3485,8350.09,2.7548960739030024,588,71,-1456.97,-26.09,-4.4,3,GROCERY,4224.96,10,1,0.20748299319727892,45-54,A,150-174K,Homeowner,2 Adults No Kids,2,None/Unknown
767,13,225,306,562.77,2.1812790697674416,595,12,-128.83,-4.7,-1.1,4,GROCERY,354.71999999999997,0,0,0.021848739495798318,,,,,,,
768,466,1181,520714,6681.35,2.4782455489614246,601,87,-1446.84,-29.79,-2.0,9,GROCERY,3343.15,4,3,0.7753743760399334,35-44,A,50-74K,Renter,Single Female,2,None/Unknown
769,46,534,8093,1543.63,2.146912378303199,659,37,-300.03,0.0,0.0,2,GROCERY,906.96,1,0,0.06980273141122914,,,,,,,
770,43,541,96585,2246.36,3.222898134863702,596,28,-830.42,-91.3,-30.2,10,GROCERY,1233.27,0,0,0.07214765100671142,25-34,A,50-74K,Homeowner,2 Adults Kids,5+,3+
771,497,1644,9590,7990.97,1.9992419314485865,596,84,-1972.44,-17.19,-1.2,12,GROCERY,3844.02,9,3,0.8338926174496645,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown
772,42,81,21460,271.88,1.7540645161290322,596,26,-20.81,0.0,0.0,21,GROCERY,103.82000000000001,0,0,0.07046979865771812,,,,,,,
773,22,201,297,899.63,3.5699603174603176,686,19,-101.82,0.0,0.0,3,GROCERY,536.4300000000001,0,0,0.03206997084548105,,,,,,,
774,16,291,451,909.96,2.614827586206897,574,13,-188.64000000000001,-3.45,-1.95,4,GROCERY,577.94,0,0,0.027874564459930314,,,,,,,
775,33,312,479,1121.0,3.0297297297297296,468,28,-180.82,0.0,0.0,3,GROCERY,605.7,0,0,0.07051282051282051,,,,,,,
776,72,650,15237,3153.7,3.1132280355380058,664,49,-762.66,-2.5,0.0,8,GROCERY,1918.03,4,0,0.10843373493975904,,,,,,,
777,40,435,372374,2745.75,4.471905537459284,628,24,-291.97,-0.35,-0.35,2,GROCERY,1072.49,0,0,0.06369426751592357,,,,,,,
778,123,399,93142,2285.59,2.790708180708181,605,50,-497.75,-7.4,-3.6,6,GROCERY,1406.54,3,0,0.20330578512396694,,,,,,,
779,86,757,1302,3918.28,3.6046734130634777,637,48,-477.65,-0.75,-0.25,7,GROCERY,2344.4700000000003,2,0,0.13500784929356358,65+,U,125-149K,Homeowner,2 Adults Kids,3,1
780,67,169,323,579.72,2.1235164835164837,602,40,-195.34,0.0,0.0,6,GROCERY,270.81,2,0,0.11129568106312292,,,,,,,
781,57,319,856,1665.51,3.0728966789667895,614,40,-565.52,-18.35,-8.35,6,GROCERY,841.77,0,0,0.09283387622149837,,,,,,,
782,70,391,36527,1557.05,2.883425925925926,593,44,-304.66,-2.5,0.0,5,GROCERY,950.34,0,0,0.11804384485666104,,,,,,,
783,17,124,205,387.34,2.5995973154362413,559,15,-124.28999999999999,-3.0,-1.0,3,GROCERY,184.85,0,0,0.03041144901610018,,,,,,,
784,134,450,296418,3117.66,3.7115,690,76,-400.89,-8.5,0.0,11,GROCERY,1359.1,4,0,0.19420289855072465,45-54,A,100-124K,Homeowner,Single Female,2,None/Unknown
785,103,269,222982,2089.8,3.9430188679245286,665,47,-218.67,0.0,0.0,5,GROCERY,1062.01,1,0,0.1548872180451128,65+,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown
786,204,964,2435,7434.07,3.406998166819432,602,77,-871.21,0.0,0.0,9,GROCERY,4754.64,7,0,0.3388704318936877,19-24,U,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown
787,190,276,984,2504.59,2.999508982035928,608,83,-400.69,-6.17,0.0,2,GROCERY,1618.47,3,0,0.3125,25-34,B,25-34K,Homeowner,Single Male,1,None/Unknown
788,295,1473,239409,7514.2,2.828076778321415,646,83,-2021.67,-83.15,-15.55,7,GROCERY,3866.08,12,10,0.456656346749226,25-34,U,Under 15K,Unknown,1 Adult Kids,2,1
789,26,95,127,370.3,3.276991150442478,701,21,-65.44,-1.35,0.0,4,GROCERY,159.37,0,0,0.037089871611982884,,,,,,,
790,58,628,22210,2842.63,3.093177366702938,598,44,-289.95,-11.0,-0.25,10,GROCERY,1894.97,2,0,0.09698996655518395,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown
791,21,116,145,303.01,2.4634959349593495,614,14,-64.99,0.0,0.0,2,GROCERY,208.59,0,0,0.03420195439739414,,,,,,,
792,23,115,15510,337.11,2.4252517985611513,605,8,-95.64,-2.5,0.0,3,GROCERY,151.5,0,0,0.03801652892561983,,,,,,,
793,107,333,79612,1832.03,4.035308370044053,615,55,-406.53,-12.08,-3.75,8,GROCERY,792.0,1,2,0.17398373983739837,,,,,,,
794,32,381,698,1752.5,3.5190763052208833,600,25,-408.52,-1.0,0.0,7,GROCERY,791.94,0,0,0.05333333333333334,,,,,,,
795,45,320,599,1295.91,2.711108786610879,630,32,-241.19,-3.5,0.0,2,GROCERY,712.91,1,0,0.07142857142857142,,,,,,,
796,50,148,10185,445.65,1.9806666666666666,692,42,-205.39000000000001,0.0,0.0,6,GROCERY,164.91,0,0,0.07225433526011561,,,,,,,
797,92,545,853,3059.57,4.1178600269179,595,57,-236.72,-0.5,-0.5,4,GROCERY,1798.05,5,0,0.1546218487394958,25-34,U,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown
798,54,439,27930,1586.58,2.927269372693727,663,38,-330.12,-3.55,-1.45,5,GROCERY,1005.6800000000001,0,0,0.08144796380090498,,,,,,,
799,68,558,125719,2084.11,2.5261939393939397,679,48,-726.72,-22.52,-1.85,3,GROCERY,1182.28,0,0,0.10014727540500737,,,,,,,
800,443,1276,4648,10426.58,2.4253500814142823,652,93,-1778.66,-2.5,-0.5,4,GROCERY,5821.2300000000005,12,0,0.6794478527607362,25-34,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown
801,29,265,15722,1652.07,4.193071065989847,637,22,-661.2,-0.5,-0.5,4,GROCERY,848.36,0,0,0.04552590266875981,,,,,,,
802,59,344,783,2154.43,3.740329861111111,648,51,-256.89,-7.0,0.0,3,GROCERY,1070.8,3,0,0.09104938271604938,65+,U,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown
803,65,392,869,2036.84,2.7749863760217983,687,53,-363.64,0.0,0.0,2,GROCERY,1324.1200000000001,3,0,0.09461426491994178,25-34,U,75-99K,Unknown,2 Adults No Kids,2,None/Unknown
804,221,948,2577,3917.7400000000002,1.8497355996222853,628,77,-1094.01,-41.46,0.0,4,GROCERY,2391.13,6,0,0.3519108280254777,,,,,,,
805,304,703,137555,5565.47,2.973007478632479,699,96,-1324.91,-41.5,-2.0,3,GROCERY,2143.55,7,10,0.43490701001430615,,,,,,,
806,125,1035,64035,5875.35,3.269532554257095,662,65,-937.2,-30.85,-9.95,10,GROCERY,3121.21,9,0,0.18882175226586104,35-44,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown
807,123,738,263117,4014.02,2.7855794587092295,678,68,-1058.07,-26.94,-2.05,4,GROCERY,2279.51,5,5,0.18141592920353983,,,,,,,
808,206,545,113012,2317.9,2.759404761904762,613,78,-361.07,-0.55,-0.45,2,GROCERY,1129.54,2,0,0.3360522022838499,45-54,U,75-99K,Homeowner,2 Adults Kids,3,1
809,57,179,436,619.75,1.8667168674698795,615,36,-167.11,-3.67,0.0,3,GROCERY,296.51,0,0,0.09268292682926829,,,,,,,
810,37,97,232,540.1,3.507142857142857,619,31,-44.54,0.0,0.0,1,PRODUCE,200.49,0,0,0.05977382875605816,,,,,,,
811,39,269,431,680.23,1.9831778425655977,655,24,-146.25,0.0,0.0,1,GROCERY,454.33,0,0,0.059541984732824425,,,,,,,
812,93,173,602,1165.27,3.348477011494253,656,39,-198.87,-16.79,-4.09,6,GROCERY,751.61,3,0,0.14176829268292682,,,,,,,
813,33,430,16295,2065.1,3.4942470389170897,689,29,-248.84,0.0,0.0,4,GROCERY,887.95,0,0,0.047895500725689405,,,,,,,
814,23,229,5380,773.76,2.724507042253521,574,16,-127.71,0.0,0.0,4,GROCERY,382.66,0,0,0.04006968641114982,,,,,,,
815,47,531,1063,1802.3700000000001,2.3904111405835544,597,22,-461.41,-5.0,-1.0,2,GROCERY,1100.32,0,0,0.07872696817420435,,,,,,,
816,106,762,20831,3468.66,2.8977944862155387,676,68,-457.38,-13.44,-5.65,7,GROCERY,2003.8600000000001,9,0,0.15680473372781065,25-34,U,50-74K,Unknown,Single Female,1,None/Unknown
817,147,876,2157,4801.85,2.520656167979003,607,74,-1299.24,-13.72,-1.8,3,GROCERY,3295.08,6,0,0.24217462932454695,35-44,A,150-174K,Homeowner,2 Adults Kids,3,1
818,52,362,151521,1724.59,3.505264227642276,641,25,-199.04,0.0,0.0,3,GROCERY,850.49,0,0,0.0811232449297972,,,,,,,
819,6,46,73,161.75,3.3697916666666665,629,6,-29.49,0.0,0.0,3,GROCERY,54.38,0,0,0.009538950715421303,,,,,,,
820,208,1165,16232,4603.9800000000005,2.915756808106397,645,68,-729.71,-33.05,-2.75,9,GROCERY,1929.84,2,0,0.32248062015503876,,,,,,,
821,17,50,16684,464.56,8.150175438596492,516,12,-14.08,0.0,0.0,3,DRUG GM,170.14000000000001,0,0,0.03294573643410853,,,,,,,
822,42,239,10766,866.5600000000001,2.1664000000000003,641,32,-215.37,0.0,0.0,9,GROCERY,441.37,0,0,0.0655226209048362,,,,,,,
823,117,496,117006,2590.15,4.0095201238390095,615,59,-308.26,-1.5,0.0,21,GROCERY,1065.32,2,0,0.1902439024390244,35-44,A,50-74K,Homeowner,2 Adults Kids,3,1
824,57,361,8854,1167.03,2.33406,617,36,-298.39,-0.75,-0.25,7,GROCERY,647.92,0,0,0.09238249594813615,,,,,,,
825,242,1680,790333,11835.02,3.876521454307239,637,85,-1864.82,-60.81,-7.25,11,GROCERY,4287.75,8,13,0.37990580847723704,45-54,A,175-199K,Homeowner,2 Adults No Kids,2,None/Unknown
826,26,59,4035,203.01,2.2810112359550563,661,21,-22.14,0.0,0.0,2,GROCERY,113.67,0,0,0.039334341906202726,,,,,,,
827,20,123,16453,326.88,2.55375,705,18,-59.93,-6.99,-0.8,6,GROCERY,179.32,0,0,0.028368794326241134,,,,,,,
828,37,321,60363,1123.16,2.535349887133183,441,29,-216.67,-1.0,0.0,6,GROCERY,595.08,0,0,0.08390022675736962,,,,,,,
829,32,384,14245,1635.21,2.4406119402985076,607,29,-366.09,-10.0,0.0,4,GROCERY,1041.43,0,0,0.05271828665568369,,,,,,,
830,231,406,1236,1694.32,2.089173859432799,637,58,-388.69,-61.23,-9.9,6,GROCERY,1118.6299999999999,4,0,0.3626373626373626,,,,,,,
831,166,1198,3042,8831.35,3.4416796570537804,639,83,-1414.09,-12.25,-0.75,9,GROCERY,4690.4800000000005,1,0,0.2597809076682316,45-54,B,50-74K,Homeowner,1 Adult Kids,3,2
832,14,110,171,479.24,3.5764179104477614,649,13,-46.57,-1.75,0.0,1,GROCERY,356.34000000000003,0,0,0.02157164869029276,,,,,,,
833,34,399,19712,1975.56,3.8064739884393064,495,28,-601.05,-3.0,-1.0,4,GROCERY,953.66,0,0,0.06868686868686869,,,,,,,
834,28,202,48565,946.28,3.8156451612903224,659,21,-142.42,0.0,0.0,7,GROCERY,556.25,2,0,0.042488619119878605,,,,,,,
835,17,66,91,273.81,3.9682608695652175,477,14,-16.02,0.0,0.0,1,DRUG GM,128.32,0,0,0.03563941299790356,,,,,,,
836,75,342,721,1564.3500000000001,2.880939226519337,600,45,-306.44,0.0,0.0,17,GROCERY,801.82,2,0,0.125,,,,,,,
837,36,196,350,793.38,3.319581589958159,602,32,-191.07,-26.23,-7.6000000000000005,5,GROCERY,444.55,0,0,0.059800664451827246,,,,,,,
838,32,165,6815,384.69,1.9932124352331606,664,28,-59.83,0.0,0.0,3,GROCERY,220.18,0,0,0.04819277108433735,,,,,,,
839,10,252,282,846.7,3.2565384615384616,604,7,-84.94,-1.0,0.0,4,GROCERY,498.42,0,0,0.016556291390728478,,,,,,,
840,214,1634,39963,11944.57,3.91882217847769,633,81,-1257.68,-10.5,-1.8,9,GROCERY,4760.2300000000005,5,1,0.3380726698262243,35-44,A,75-99K,Homeowner,2 Adults Kids,5+,3+
841,157,483,101033,2550.37,3.35575,646,57,-524.42,-11.040000000000001,-0.7,3,DRUG GM,850.15,1,0,0.24303405572755418,,,,,,,
842,506,1087,510491,7527.27,2.7481818181818185,587,84,-1443.77,-8.75,-0.9,6,GROCERY,3398.21,7,0,0.8620102214650767,,,,,,,
843,74,627,6124,2619.23,2.9070255271920087,685,43,-449.92,-5.0,0.0,7,GROCERY,1564.52,0,0,0.10802919708029197,,,,,,,
844,141,718,12352,5399.64,3.6093850267379683,631,75,-578.21,-36.3,-6.9,7,GROCERY,2997.2,4,0,0.22345483359746435,45-54,A,200-249K,Homeowner,2 Adults No Kids,2,None/Unknown
845,117,1000,83539,5097.28,3.0504368641532014,623,69,-760.62,-15.63,-0.45,7,GROCERY,3011.19,11,3,0.18780096308186195,19-24,B,50-74K,Homeowner,Single Female,1,None/Unknown
846,34,314,437,1120.9,2.9497368421052634,601,28,-182.24,-1.0,0.0,2,GROCERY,825.51,0,0,0.056572379367720464,,,,,,,
847,53,263,124373,1463.32,3.371705069124424,599,42,-143.84,-3.0,0.0,7,GROCERY,710.19,0,0,0.08848080133555926,,,,,,,
848,29,448,1112,2684.13,3.1174564459930316,611,22,-409.38,-0.4,-0.4,3,GROCERY,1957.67,0,0,0.04746317512274959,,,,,,,
849,62,826,1873,4599.52,2.986701298701299,624,47,-490.7,-1.99,0.0,7,GROCERY,2814.21,6,0,0.09935897435897435,,,,,,,
850,97,369,5970,1252.91,2.3331657355679702,659,57,-221.81,-0.4,-0.4,8,GROCERY,576.04,3,0,0.1471927162367223,,,,,,,
851,21,27,98,166.78,3.0885185185185184,653,21,-34.08,0.0,0.0,2,DELI,79.59,0,0,0.03215926493108729,,,,,,,
852,95,426,782,1943.73,2.976615620214395,603,58,-203.72,-4.75,0.0,4,GROCERY,815.36,1,0,0.15754560530679934,25-34,U,35-49K,Unknown,2 Adults Kids,4,2
853,516,807,731341,13497.29,5.477796266233766,645,90,-543.44,-13.459999999999999,-0.8,3,GROCERY,8575.35,5,0,0.8,25-34,B,175-199K,Unknown,Single Female,1,None/Unknown
854,36,190,274,551.87,2.4419026548672567,566,30,-90.27,0.0,0.0,1,GROCERY,287.05,1,0,0.0636042402826855,,,,,,,
855,216,922,2237,5617.79,3.39854204476709,598,62,-1190.0,-15.0,0.0,1,GROCERY,2876.68,3,0,0.3612040133779264,,,,,,,
856,182,741,162189,5080.04,2.9246056419113415,611,75,-1219.17,-9.55,-1.25,4,GROCERY,2633.0,6,0,0.2978723404255319,55-64,B,35-49K,Homeowner,Single Female,1,None/Unknown
857,43,649,1775,4040.81,2.8041707147814017,599,40,-545.46,-1.5,0.0,3,GROCERY,2951.51,5,0,0.07178631051752922,65+,A,35-49K,Homeowner,1 Adult Kids,3,1
858,42,199,279,594.23,2.5179237288135594,640,35,-87.48,0.0,0.0,4,GROCERY,357.01,0,0,0.065625,,,,,,,
859,194,1037,270618,7074.2,3.0703993055555556,636,89,-998.39,-4.8,-0.45,6,GROCERY,3502.13,7,0,0.3050314465408805,25-34,U,50-74K,Unknown,Single Female,1,None/Unknown
860,52,88,195,261.06,1.7404,560,14,-58.77,-18.29,0.0,3,GROCERY,182.35,0,0,0.09285714285714286,,,,,,,
861,34,249,475,1382.53,3.554061696658098,668,25,-132.86,0.0,0.0,3,GROCERY,408.97,1,0,0.05089820359281437,,,,,,,
862,71,408,937,1753.9,2.6216741405082216,675,37,-312.84,-0.55,-0.45,8,GROCERY,937.53,1,0,0.10518518518518519,,,,,,,
863,146,488,176138,2183.53,3.438629921259843,676,51,-316.13,-2.15,-0.65,6,GROCERY,825.77,3,0,0.21597633136094674,45-54,U,15-24K,Unknown,Unknown,1,None/Unknown
864,109,1118,3435,7892.97,2.9429418344519016,690,78,-1332.94,-57.38,-7.35,3,GROCERY,3879.35,7,11,0.15797101449275364,35-44,U,15-24K,Homeowner,Single Female,1,None/Unknown
